,Unnamed: 0,index,Id,Tweet Time,Url,Tweet Text,Likes Count,Reply Count,Retweet Count,Retweeted Tweet,User Id,User Name,User Location,User Follower Count,User Following Count,User Likes Count,User Tweets Count,text_clean
630,630,646,1522478985866661888,2022-05-06 07:30:51+00:00,https://twitter.com/NurulAndrean7/status/1522478985866661888,@CatatanAli07 Sudah netes aja bang.? Memang sudah berapa lama di erami.? 😄😄,0,0,0,,7.699302891413299e+17,NurulAndrean7,"Bekasi, Jawa Barat",69.0,145.0,435.0,5483.0,sudah menetes saja bang memang sudah berapa lama erami
631,631,645,1522479113461972994,2022-05-06 07:31:21+00:00,https://twitter.com/AraituLaki/status/1522479113461972994,@CatatanAli07 Sing wingi modar li?,0,1,0,,1.1187235506495448e+18,AraituLaki,Di hatimuuuu 🥰,4816.0,4969.0,28706.0,22051.0,sing wingi mati
632,632,644,1522481902674132992,2022-05-06 07:42:26+00:00,https://twitter.com/UzieEko/status/1522481902674132992,@CatatanAli07 Kenapeee netes mulu 😂😂,0,0,0,,1.2086465667114476e+18,UzieEko,🇮🇩,826.0,974.0,19869.0,9469.0,kenapeee menetes melulu
636,636,640,1522484807816859649,2022-05-06 07:53:59+00:00,https://twitter.com/JEkayatna/status/1522484807816859649,@CatatanAli07 Alkhamdulillah sama ana juga Akun baru..,0,0,0,,1.1057990995324968e+18,JEkayatna,"Kadungora, Indonesia",130.0,223.0,19510.0,4267.0,alkhamdulillah sama juga akun baru
639,639,637,1522488254582300673,2022-05-06 08:07:41+00:00,https://twitter.com/Irawan15758608/status/1522488254582300673,@CatatanAli07 Mau follow tpi jadi minder...yg followernya ribuan kayak dikau aja msh merasa baru netes gimana kayak akun saya yg msh 2 digit😥🙈,0,0,0,,1.190845641187967e+18,Irawan15758608,,24.0,68.0,1181.0,1625.0,follow tapi jadi minder yang followernya ribuan kayak dikau saja masih merasa baru menetes bagaimana kayak akun saya yang masih digit
644,644,632,1522490805122142208,2022-05-06 08:17:49+00:00,https://twitter.com/AraituLaki/status/1522490805122142208,@CatatanAli07 Woooo... Duwe Akun kepoers kie critane.. 😂,0,0,0,,1.1187235506495448e+18,AraituLaki,Di hatimuuuu 🥰,4816.0,4969.0,28706.0,22051.0,woooo duwe akun kepoers critane
645,645,631,1522492487499415552,2022-05-06 08:24:30+00:00,https://twitter.com/Demokos1/status/1522492487499415552,"@CatatanAli07 Lah ..akun lama kenapa emang?
Kena emprit 🙄
Sudah di follow 
Wajib hukumnya buat fb
Wk..wk..wk..
🙏",0,0,0,,1.332239044978217e+18,Demokos1,,2142.0,2065.0,6620.0,6813.0,akun lama kenapa memang kena emprit sudah follow wajib hukum buat facebook waktu waktu waktu
651,651,625,1522497315579187200,2022-05-06 08:43:41+00:00,https://twitter.com/annourcharity/status/1522497315579187200,@CatatanAli07 Aku yg kemarin kenapa Bang Ali 🤔🤔,0,0,0,,1.4674699614759977e+18,annourcharity,"PKU, UPG, KDI, GTO, MDC, SRG",3505.0,2367.0,16890.0,14622.0,yang kemarin kenapa bang
653,653,623,1522501015203102721,2022-05-06 08:58:23+00:00,https://twitter.com/ceroxxie/status/1522501015203102721,@CatatanAli07 aku jg baru netes..udh lama follow blm di fb 🤭,0,0,0,,1.5133584476598436e+18,ceroxxie,,132.0,274.0,5773.0,1022.0,juga baru menetes sudah lama follow belum facebook
658,658,618,1522505972669100033,2022-05-06 09:18:05+00:00,https://twitter.com/sekarlangit585/status/1522505972669100033,"@CatatanAli07 Gak bisa 2 kali folow nya 
Yg bisa cuma 2 periode kalau minta 3 nanti dulu laah 🙏",0,0,0,,1.515602594345132e+18,sekarlangit585,,173.0,300.0,9706.0,3876.0,tidak bisa kali folow yang bisa cuma periode kalau meminta nanti dulu laah
659,659,617,1522512837767462913,2022-05-06 09:45:22+00:00,https://twitter.com/srirahayu1686/status/1522512837767462913,@CatatanAli07 Kaya anak ayam netes😂😅😁,0,0,0,,1.4631333869905183e+18,srirahayu1686,,186.0,256.0,54389.0,419.0,kayak anak ayam menetes
663,663,613,1522516093491122177,2022-05-06 09:58:18+00:00,https://twitter.com/HFirmandhi/status/1522516093491122177,@CatatanAli07 Matur suwun sudah di fb,0,0,0,,1.2262790516580884e+18,HFirmandhi,"Palestine, TX",178.0,202.0,57233.0,1096.0,matur suwun sudah facebook
664,664,612,1522517301811023872,2022-05-06 10:03:06+00:00,https://twitter.com/annourcharity/status/1522517301811023872,@CatatanAli07 Eh Maaaf..... Tadi Nour lagi d jalan mau balek nih dah Nour Follback 🙏🙏😁😁,1,0,0,,1.4674699614759977e+18,annourcharity,"PKU, UPG, KDI, GTO, MDC, SRG",3505.0,2367.0,16890.0,14622.0,maaaf tadi nour lagi jalan balek sudah nour follback
665,665,611,1522519523521302530,2022-05-06 10:11:56+00:00,https://twitter.com/Adang_pellor/status/1522519523521302530,"@CatatanAli07 Done ya bang 
Akun yg biasa kemana ??",0,1,0,,1.0349051207635108e+18,Adang_pellor,Lembur Kuring Indonesia,102.0,212.0,46.0,219.0,done bang akun yang biasa kemana
666,666,610,1522521529090998275,2022-05-06 10:19:54+00:00,https://twitter.com/Sarusy2/status/1522521529090998275,"@CatatanAli07 Kapan nelornya bro,udah netes aja nih 🤣🤣",0,1,0,,1.4323285651445228e+18,Sarusy2,,6122.0,4724.0,82725.0,27236.0,kapan nelornya saudara laki-laki sudah menetes saja
667,667,609,1522522041554915328,2022-05-06 10:21:56+00:00,https://twitter.com/yashudha_naka/status/1522522041554915328,@CatatanAli07 Satu tuh abah tambahin,0,1,0,,1.2413210327004078e+18,yashudha_naka,River Side.,11853.0,6551.0,46311.0,22360.0,satu abah tambahkan
673,673,603,1522533317437927424,2022-05-06 11:06:44+00:00,https://twitter.com/masdim212/status/1522533317437927424,@CatatanAli07 Kadrun apa cebong gan 🤣🤣🤣,0,0,0,,1.3136150213398938e+18,masdim212,"Jakarta Timur, DKI Jakarta",162.0,1081.0,7772.0,1548.0,kadrun cebong juragan
678,678,598,1522542931168874496,2022-05-06 11:44:56+00:00,https://twitter.com/SayyiidHaddaad/status/1522542931168874496,@CatatanAli07 Akun lamanya kenapa bang ali?,0,1,0,,1390050216.0,SayyiidHaddaad,Indonesia,11329.0,4737.0,100317.0,17293.0,akun lama kenapa bang
679,679,597,1522544005384671232,2022-05-06 11:49:13+00:00,https://twitter.com/tiqom4/status/1522544005384671232,@CatatanAli07 Laah... Ini saya masih follow bang,0,0,0,,1.3337290375758316e+18,tiqom4,"East Jakarta,Indonesia",100.0,201.0,17214.0,6826.0,laah saya masih follow bang
686,686,590,1522570966358171649,2022-05-06 13:36:21+00:00,https://twitter.com/HardjonoF/status/1522570966358171649,"@CatatanAli07 Dah masuk, kari ngadukkk bro",0,0,0,,8.536405698258043e+17,HardjonoF,,1781.0,2441.0,11413.0,14079.0,sudah masuk kari ngadukkk saudara laki-laki
689,689,587,1522578298945294341,2022-05-06 14:05:29+00:00,https://twitter.com/RickyBarmans/status/1522578298945294341,@CatatanAli07 Udah tuh... salam YNWA 😁😄,0,0,0,,1.3863357833766748e+18,RickyBarmans,Indonesia,3937.0,3278.0,29510.0,11720.0,sudah salam ynwa
690,690,586,1522583789368578048,2022-05-06 14:27:18+00:00,https://twitter.com/dadang2505/status/1522583789368578048,@CatatanAli07 mudah-mudahan aku di fb 😅☝🏼,0,0,0,,253497468.0,dadang2505,"Bandung, Jawa barat",108.0,280.0,962.0,3608.0,mudah mudahan facebook
693,693,583,1522598728133070848,2022-05-06 15:26:39+00:00,https://twitter.com/DoddyAlpayat/status/1522598728133070848,@CatatanAli07 Gw juga akun baru netas....yuk kita sama2 keringkan kolam cebong. Spy tak bisa berkembang biak lagi.,0,0,0,,1.510173016998969e+18,DoddyAlpayat,,41.0,143.0,1790.0,1351.0,saya juga akun baru netas kita sama keringkan kolam cebong supaya tidak bisa berkembang biak lagi
699,699,577,1522710544981331968,2022-05-06 22:50:59+00:00,https://twitter.com/SultanAliNatadi/status/1522710544981331968,"@CatatanAli07 Wes fol...
Fol back, Bro...!",0,0,0,,511902828.0,SultanAliNatadi,Bumi  اَللّهُ ,919.0,812.0,53675.0,8630.0,back saudara laki-laki
700,700,576,1522714060151980033,2022-05-06 23:04:57+00:00,https://twitter.com/rahman_nanie/status/1522714060151980033,@CatatanAli07 Done! Menunggu di folback nih,0,0,0,,1.4358368797991404e+18,rahman_nanie,,142.0,298.0,1875.0,1334.0,done menunggu folback
701,701,575,1522717379192832000,2022-05-06 23:18:08+00:00,https://twitter.com/mh_kdut/status/1522717379192832000,"@CatatanAli07 Alhamdulillah, akun baru netes udah 2K aja Followernya...👍",0,0,0,,99452989.0,mh_kdut,,1282.0,1953.0,11307.0,10885.0,alhamdulillah akun baru menetes sudah saja followernya
705,705,571,1522758074796494848,2022-05-07 01:59:51+00:00,https://twitter.com/151_aldo/status/1522758074796494848,@CatatanAli07 Maunya so polowin doang apa polbek jg...? Done,0,0,0,,1.0952900799357748e+18,151_aldo,,463.0,801.0,19768.0,4648.0,polowin saja polbek juga done
707,707,569,1522763559792365568,2022-05-07 02:21:38+00:00,https://twitter.com/AnggaraSasih/status/1522763559792365568,"@CatatanAli07 Bismillah akun sudah lawas adakah yang mo unfollow Aku 😥😥

😂😂😂",0,0,0,,1097089224.0,AnggaraSasih,,129.0,69.0,14217.0,4242.0,bismillah akun sudah lawas yang unfollow
709,709,567,1522795274472914945,2022-05-07 04:27:40+00:00,https://twitter.com/jawara_jampangs/status/1522795274472914945,"@CatatanAli07 Akun lama ""lewat"" ?..... Gass lagi atuh",0,0,0,,405475969.0,jawara_jampangs,KuSukabumiku,812.0,1065.0,1341.0,3674.0,akun lama lewat gass lagi kalau begitu
711,711,565,1522826423907479552,2022-05-07 06:31:26+00:00,https://twitter.com/SriHartonoKasra/status/1522826423907479552,"@CatatanAli07 Takut...
Kalo pro Anies...
Kalo pro Ganjar...",0,0,0,,477497574.0,SriHartonoKasra,Indonesia,4.0,40.0,16.0,633.0,takut kalau profesional anies kalau profesional ganjar
712,712,564,1522830148076470273,2022-05-07 06:46:14+00:00,https://twitter.com/qur_ta/status/1522830148076470273,"@CatatanAli07 Dah follow, tinggal difolbek yg belum, bg @CatatanAli07 ...",0,0,0,,1.1158668375715062e+18,qur_ta,Kepulauan Riau,1605.0,2644.0,92.0,34322.0,sudah follow tinggal difolbek yang belum bang
713,713,563,1522837172612919301,2022-05-07 07:14:09+00:00,https://twitter.com/DickyHasbi3/status/1522837172612919301,@CatatanAli07 AKUN 3 HARI GA BISA DI BUKA HARI BARU BISA DI AKTIFKAN KEMBALI,0,0,0,,1.383343362749567e+18,DickyHasbi3,,19.0,21.0,3005.0,310.0,akun hari tidak bisa buka hari baru bisa aktifkan kembali
715,715,561,1522899449588043777,2022-05-07 11:21:37+00:00,https://twitter.com/DharWid/status/1522899449588043777,"@CatatanAli07 Catatan yg ke berapa inih?? Hadeeeehh..
Done... polbek ye pak bro",0,0,0,,1.4330681394959032e+18,DharWid,,967.0,1205.0,25851.0,15776.0,catatan yang berapa hadeeeehh done polbek saudara laki-laki
716,716,560,1522916641109323776,2022-05-07 12:29:56+00:00,https://twitter.com/namialusuga/status/1522916641109323776,"@CatatanAli07 Saya netes udah lama tp followerr dikit, hiks. Hahhaa folbek dong, 😛😛",0,0,0,,552562533.0,namialusuga,South of Jakarta,346.0,763.0,2201.0,7191.0,saya menetes sudah lama tapi followerr dikit hiks hahhaa follow back dong
719,719,114,1523223617403691009,2022-05-08 08:49:45+00:00,https://twitter.com/CatatanAli07/status/1523223617403691009,"Bismillahirrahmanirrahim

Pelan pelan Sedikit Demi sedikit
Gakpapa merangkak Asal UMKM Emak Emak Penjahit Klaten Bisa Bangkit Lagi

Yok Order SEPRAI &amp; BEDCOVER Asli buatan Tangan Emak Emak Klaten 

Untuk Motif Lain DM Ali ya

Thanks buat yang sudah order dan berkenan membantu RT https://t.co/Anv1DX3J9Q",46,8,26,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,bismillahirrahmanirrahim pelan pelan sedikit demi sedikit enggak apa-apa merangkak asal umkm emak emak penjahit klaten bisa bangkit lagi order seprai bedcover asli buatan tangan emak emak klaten untuk motif lain terima kasih buat yang sudah order berkenan membantu
721,721,113,1524218973025615873,2022-05-11 02:44:56+00:00,https://twitter.com/CatatanAli07/status/1524218973025615873,PECINTA LOBANG TAIK JUGA YA ???? https://t.co/MzpeDWAtv7,3,1,2,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,pecinta lobang tahi juga
723,723,112,1524275141500633089,2022-05-11 06:28:08+00:00,https://twitter.com/CatatanAli07/status/1524275141500633089,"ADMIN GUOBLOK gua fans MU malu min sama lu 

Kapasitas Stadion City itu berapa kapasitas Stadion MU itu berapa ?

City segitu udah 90% MU baru 80%an  gak gitu juga lah min dukung MU boleh GOBLOK JANGAN https://t.co/TvjvaLdrPN",0,1,2,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,admin goblok saya penggemar malu sama kamu kapasitas stadion city berapa kapasitas stadion berapa city segitu sudah baru tidak begitu juga dukung boleh bodoh jangan
725,725,555,1524550773539246080,2022-05-12 00:43:23+00:00,https://twitter.com/buk4n_pej4b4t/status/1524550773539246080,@CatatanAli07 Ngono kwi kenopo bang?,0,0,0,,1.4383196717578609e+18,buk4n_pej4b4t,,768.0,863.0,1339.0,4150.0,ngono kenopo bang
726,726,110,1524554221848195072,2022-05-12 00:57:05+00:00,https://twitter.com/CatatanAli07/status/1524554221848195072,BAKAR HIDUP HIDUP!!! https://t.co/I8Xrninfv2,2,1,1,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,bakar hidup hidup
729,729,552,1524556815953895424,2022-05-12 01:07:24+00:00,https://twitter.com/Gank_Of_Petojo/status/1524556815953895424,"@CatatanAli07 Seriuslah, jam 13 gw jalan ke semarang, kreta jam 4 ke jkt😅",0,1,0,,486650220.0,Gank_Of_Petojo,"Laren, Netherlands",17674.0,8214.0,149824.0,182295.0,serius saya jalan semarang kreta jakarta
730,730,551,1524557401252261889,2022-05-12 01:09:44+00:00,https://twitter.com/Gank_Of_Petojo/status/1524557401252261889,"@CatatanAli07 Sama boss gue, cowo.
Case close😆😆😆",0,1,0,,486650220.0,Gank_Of_Petojo,"Laren, Netherlands",17674.0,8214.0,149824.0,182295.0,sama saya cowok case close
732,732,109,1524557689006686208,2022-05-12 01:10:52+00:00,https://twitter.com/CatatanAli07/status/1524557689006686208,Kalau Kesana hanya untuk menemui ELON MUSK tidak ada agenda lain ya wajar jika tidak disambut BIDEN https://t.co/k85U0p2y1c,1,0,0,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,kalau kesana hanya untuk menemui elon musk tidak agenda lain wajar jika tidak disambut biden
733,733,549,1524558232253267968,2022-05-12 01:13:02+00:00,https://twitter.com/koh_alien/status/1524558232253267968,"@CatatanAli07 Waduh, kok bisa begitu ya?",0,1,0,,1.5228612430355292e+18,koh_alien,Di ambang sore,4463.0,3476.0,4435.0,3838.0,waduh bisa begitu
734,734,548,1524558731018522624,2022-05-12 01:15:01+00:00,https://twitter.com/Srikandi_sunda/status/1524558731018522624,@CatatanAli07 Buka teel langsung liat ini...jadi naik mood https://t.co/Xq4TkAcSeN,0,0,0,,1.306413121720873e+18,Srikandi_sunda,Taiwan,14295.0,5371.0,56969.0,57729.0,buka teel langsung lihat jadi naik mood
735,735,547,1524558956072366080,2022-05-12 01:15:54+00:00,https://twitter.com/Gank_Of_Petojo/status/1524558956072366080,"@CatatanAli07 Gak mungkinlah 1 jam🙈
Yo wes, gak usah dipaksain, gw dadakin &amp; gak ada perencanaan ke sini jd gak sempet janjian🙈",0,1,0,,486650220.0,Gank_Of_Petojo,"Laren, Netherlands",17674.0,8214.0,149824.0,182295.0,tidak mungkin tidak perlu dipaksain saya dadakin tidak perencanaan sini jadi tidak sempat janjian
736,736,546,1524559658383716352,2022-05-12 01:18:42+00:00,https://twitter.com/koh_alien/status/1524559658383716352,"@CatatanAli07 Bukan karena belum FB saya kan, hahaha...",0,0,0,,1.5228612430355292e+18,koh_alien,Di ambang sore,4463.0,3476.0,4435.0,3838.0,bukan karena belum facebook saya tertawa
738,738,544,1524560564605026305,2022-05-12 01:22:18+00:00,https://twitter.com/Gank_Of_Petojo/status/1524560564605026305,"@CatatanAli07 Wah gw gak sempet kemana2.
Baru kemaren malem sampe dr Jepara, untungnya sore ini disuruh balik Jakarta, bukannya ditenteng ke Jepara atau Pati😅",0,1,0,,486650220.0,Gank_Of_Petojo,"Laren, Netherlands",17674.0,8214.0,149824.0,182295.0,saya tidak sempat kemana baru kemarin malam sampai dari jepara untungnya sore disuruh balik jakarta bukannya ditenteng jepara atau pati
739,739,543,1524560776643891201,2022-05-12 01:23:08+00:00,https://twitter.com/RadarKorupsi/status/1524560776643891201,"@CatatanAli07 Hahaha😂baru punya uang bakal mudik, my Brad. Baru bisa nengokin Martua nih.",0,1,0,,1219055858.0,RadarKorupsi,"Dago, Bandung",22115.0,17821.0,135253.0,134219.0,tertawa baru punya uang bakal mudik brad baru bisa nengokin martua
740,740,542,1524561200201474049,2022-05-12 01:24:49+00:00,https://twitter.com/RadarKorupsi/status/1524561200201474049,"@CatatanAli07 Huahahaha🤣
SEMENTARA baru punya satu mertua, Mas Brad🤣🏃‍♂️🏃‍♂️",0,1,0,,1219055858.0,RadarKorupsi,"Dago, Bandung",22115.0,17821.0,135253.0,134219.0,huahahaha sementara baru punya satu mertua brad
742,742,540,1524561590460481536,2022-05-12 01:26:22+00:00,https://twitter.com/Just_dhee1203/status/1524561590460481536,@CatatanAli07 Yes.. even though you are no body😍 https://t.co/eKUn9oH6q6,0,1,0,,1.3634015146272113e+18,Just_dhee1203,Bumi الله,21481.0,10355.0,72843.0,41505.0,even though nomor body
743,743,539,1524561805737349121,2022-05-12 01:27:14+00:00,https://twitter.com/NegeriWayahna/status/1524561805737349121,@CatatanAli07 Sama akun yg ini blm di polbek bang,0,1,0,,8.218839921986519e+17,NegeriWayahna,Behditueun Bandung,2367.0,2357.0,7272.0,12632.0,sama akun yang belum polbek bang
744,744,538,1524562066522066945,2022-05-12 01:28:16+00:00,https://twitter.com/BianconerriI/status/1524562066522066945,@CatatanAli07 Ada cebong di balik bakwan,0,1,0,,1.3935617390404155e+18,BianconerriI,Turin.,1723.0,1494.0,3858.0,3915.0,cebong balik bakwan
745,745,537,1524562091872763904,2022-05-12 01:28:22+00:00,https://twitter.com/Just_dhee1203/status/1524562091872763904,@CatatanAli07 Percuma di sukai banyak orang kalo asli nya bersembunyi di blk topeng kepalsuan🤭🤭 hidup yg melelahkan!,0,1,0,,1.3634015146272113e+18,Just_dhee1203,Bumi الله,21481.0,10355.0,72843.0,41505.0,percuma sukai banyak orang kalau asli bersembunyi topeng kepalsuan hidup yang melelahkan
746,746,536,1524562780795596800,2022-05-12 01:31:06+00:00,https://twitter.com/Just_dhee1203/status/1524562780795596800,@CatatanAli07 Karena mungkin hidup di real nya menyedihkan😉,0,1,0,,1.3634015146272113e+18,Just_dhee1203,Bumi الله,21481.0,10355.0,72843.0,41505.0,karena mungkin hidup real menyedihkan
750,750,532,1524564313373315072,2022-05-12 01:37:12+00:00,https://twitter.com/Just_dhee1203/status/1524564313373315072,@CatatanAli07 Ayo adain GA duit 11 rebu Trilyun kak😆,0,1,0,,1.3634015146272113e+18,Just_dhee1203,Bumi الله,21481.0,10355.0,72843.0,41505.0,mengadakan tidak uang rebu trilyun
752,752,530,1524565798743728128,2022-05-12 01:43:06+00:00,https://twitter.com/kariage_soul/status/1524565798743728128,@CatatanAli07 buka2 gak nggenah yo,0,1,0,,1.0266941191737056e+18,kariage_soul,Malwapati Timur,881.0,567.0,6966.0,19787.0,buka tidak nggenah
754,754,528,1524566058165673986,2022-05-12 01:44:07+00:00,https://twitter.com/BarBaro5_/status/1524566058165673986,"@CatatanAli07 @PanciB0zz Iyaaa. 
Ada Kata² loe yang melanggar ketentuan twitter. 
Tapi setelah loe hapus. Bisa aktif lagi kok. Kan 7 jam lagi..",1,1,0,,1.0315147930000998e+18,BarBaro5_,"Cina, Indonesia",4959.0,1274.0,51623.0,34367.0,kata yang melanggar ketentuan twitter tapi setelah hapus bisa aktif lagi lagi
755,755,527,1524566892588896257,2022-05-12 01:47:26+00:00,https://twitter.com/hejo_royoroyo/status/1524566892588896257,@CatatanAli07 Wkwkwkkwkw... Pak ustadz terlalu frontal,0,1,0,,1.4852187193539625e+18,hejo_royoroyo,Indonesia,89.0,96.0,535.0,1233.0,wkwkwkkwkw ustadz terlalu frontal
757,757,525,1524567757680889862,2022-05-12 01:50:53+00:00,https://twitter.com/hejo_royoroyo/status/1524567757680889862,@CatatanAli07 Liat drakor aja pak ustadz 🤭,0,1,0,,1.4852187193539625e+18,hejo_royoroyo,Indonesia,89.0,96.0,535.0,1233.0,lihat drakor saja ustadz
759,759,108,1524568620281769991,2022-05-12 01:54:18+00:00,https://twitter.com/CatatanAli07/status/1524568620281769991,Anjeng😂 lu dibatasi gua dikunci bangsat emang si @elonmusk 🤦‍♀️😂 https://t.co/1JGxYv4j3A,1,2,0,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,anjeng kamu dibatasi saya dikunci bangsat memang
