,Tweet,KS,KH,DH,TDH,SWA,LO,AK
986,Dulu para pahlawan berjuang susah payah  korban jiwa raga utk usir penjajah. Eh..skrg koq kita biarkan negeri ini dijajah cina dgn mudahnya ?!,1.0,1.0,0.0,1.0,0.0,0.0,0.0
987,GAUSAH DIBALIK ONTA',0.0,0.0,1.0,0.0,0.0,0.0,0.0
988,Anies sandi gk bakal berani ...yakiinn,0.0,0.0,0.0,1.0,0.0,0.0,0.0
989,Emang dia mah gitu  sudah terkutuk bry',0.0,0.0,1.0,0.0,0.0,0.0,0.0
990,Dan hebat nya GK ada yg teriak antek cina,0.0,0.0,0.0,1.0,0.0,0.0,0.0
991,Nyatanya rakyat makin susah menteri perek daya beli hancur  setan iblis tukang tipu',1.0,0.0,1.0,1.0,0.0,0.0,0.0
992,spt ahok dulu .. nasdem disusul dg cs nya .. yg mendukung paslon penista agama dan tukang caci maki tai tai ..,1.0,1.0,1.0,1.0,0.0,0.0,0.0
993,Najis bgt erel bencong',0.0,0.0,1.0,0.0,0.0,0.0,0.0
994,Kok bs gitu sih asu bgt paypal :(',0.0,0.0,1.0,0.0,0.0,0.0,0.0
995,Ahok calonin gubernur *siap-siap demo*,1.0,0.0,0.0,0.0,0.0,0.0,1.0
996,Ayooo serbuuu... persekusii... Hina presiden boleh  hina ulama TGB kyai said quraish shihab boleh  hina rijik persekusi... emang rijik nabi?',1.0,0.0,0.0,1.0,0.0,0.0,1.0
997,sumpah subjek ni byk gila babi',0.0,0.0,1.0,0.0,0.0,0.0,0.0
998,Jangan mau sama eto  homo dia',0.0,0.0,0.0,1.0,0.0,0.0,0.0
999,Jgn besar-besar kan si idiot itu  nanti dia jumawa  toh dia menang kemaren itu kita sama-sama tahu #2019GantiPresiden',1.0,0.0,1.0,1.0,0.0,0.0,1.0
1000,Mulai kepanasan PKI,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1001,Mari siap-siap untuk bubarkan DPR,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1002,Orangan mancam ente gak di perlukan di negeri ini GEDONGAN gede dongo ngawur',0.0,0.0,0.0,1.0,0.0,0.0,0.0
1003,Yg makar omonganmu zon suka adu domba dan bawa nama islam  agama pegangan hidup seseorang jgn sok suci kamu zon lambemu ndoweh banyak bacot',1.0,0.0,0.0,1.0,0.0,0.0,0.0
1004,Bajingan emang indosat -_-',0.0,0.0,1.0,0.0,0.0,0.0,0.0
1005,Lg bisnis biarin aja yg pting 2019ganti presiden yg amanah seswe janji..gmgnya gk impor malah serba impor.petani negri sendiri gigit jari. ampun deh',1.0,0.0,0.0,1.0,0.0,0.0,0.0
1006,Wisma darulaman. Kerja banci. Lebih politik la,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1007,balik cepat la setan',0.0,0.0,1.0,0.0,0.0,0.0,0.0
1008,Lu maho',0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009,Karna si nganu jg sampe skg agamanya msh diragukan tp kalo menurutku sih dia Kapir jg',0.0,0.0,1.0,1.0,0.0,0.0,0.0
1010,PRESIDEN DIHINA. Kapolri  Menkumham  Mendikbud Menhan  Abu Janda Anshor  Banser. Semua terdiam. Ajaib.',1.0,0.0,1.0,1.0,0.0,0.0,0.0
1011,Hmmm saya mencium aroma aroma jablay Pantes ae bangsat yoj pergi lu',0.0,0.0,1.0,1.0,0.0,0.0,0.0
1012,DONATUR 212 JADI KORBAN? (iya sih dia jadi korban) TETAPI korban dari KEBIADABANNYA menipu 86.720 orang yang mau umroh.,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1013,Jangan biarkan Pemprov DKI bekerja sendiri  mari kita dukung dan ikut membantu Pemprov dalam melawan cukong  aseng  asing dan para koruptor.Bersatu kita teguh  Pemprov DKI bersama warga DKI Jakarta   dan para k asing aseng melawan cukong,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1014,Kampungan bgt sih ngomongnya   diatas bahas apa lu jawab apa Sorry nga level berdebat ama Lu   Dungu otaknya,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1015,Palestina antek aseng jg tohh....',1.0,0.0,0.0,1.0,0.0,0.0,0.0
1016,jokowi tidak hormat terhadap muslim yg terzalimi,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1017,Mohon dapat dimaklumi. Bani kodok gampang meriang kurang oxigen kelamaan dicomberan.',0.0,0.0,0.0,1.0,0.0,0.0,0.0
1018,Klo benar setya novanto nitip absen .... Bener bener politisi koplak bikin malu wakil rakyat.....pecat dia....,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1019,Selamat datang bani kampret',0.0,0.0,1.0,0.0,0.0,0.0,1.0
1020,dimas maho doyan pentil mimi peri',0.0,0.0,1.0,1.0,0.0,0.0,0.0
1021,Blokir Jokowi Mantap  ternyata di dunia maya sdh menggambarkan  tinggal realisasi di dunia nyata LENGSERKAN JOKOWI,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1022,Pak  tak perlu Anda ber-busa2 bicara deradikalisasi  cukup jelaskan solat tak ada manfaatnya,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1023,Dengan Gojek #2019GantiPresiden ayo viralkan cc ,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1024,sengkuni sekarang sudah jadi tukang ramal lho  dia ramal anies penyelamat bangsa cocot e sengkuni kok dipercaya  masuk neraka lo kalau percaya amin rais si tukang ramal',1.0,0.0,1.0,1.0,0.0,0.0,1.0
1025,Sumbu pendek: jokowi koalisi dengan negara PKI  Jokowi PKI  lengserkan jokowi.... pusying hamba,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1026,Aku bukan minat pun mail. Tapi looking at whole..Ya dia memang dulunya cheater. Tapi dia da mengaku silap dia and minta maaf. Yg sampah sarap adalah kau . Sshhh',0.0,0.0,1.0,1.0,0.0,0.0,0.0
1027,Dulu waktu kampanye pak jokowi berkoar2 menjanjikan  tarif listrik gk naik BBM gk naik menciptakan 10000 lapangan kerja  tapi nyatanya nonsens itu semua  apa ini yg di bilang gk cacat?????',1.0,0.0,1.0,1.0,0.0,0.0,0.0
1028,Ada yg bilang alexis ditutup cukup dengan surat... hehe ketawain aja.. dah baca belum pers rilis dr manajemen alexis.. tp ga apa2 para kampret mah gampang dibegoin  dulu jg pernah bilang ditutup eh msh exis tuh alexis...',1.0,0.0,1.0,1.0,0.0,0.0,0.0
1029,Apa dia pikir korban yg tewas itu bukan orang??Manusia sontoloyo kayak gini kok bisa jadi anggota Komnas HAM??Saya nggak rela uang pajak saya membayar gaji orang goblok yg tdk memiliki empati ini!',1.0,0.0,1.0,1.0,0.0,0.0,0.0
1030,"geng messi kntl. tapi rapopo deng  biar #Icardi &amp; #Lautaro cepet nyetel.',0,0,1,0,0,0,0",,,,,,,
1031,Kelakuan batak kafir itu ya seperti si . Suka memecah belah umat.,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1032,namanya jg simpang susun bukan bundaran semanggi. Oom Habib waras? dasar katrok lo Oom.,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1033,Petamina Rugi  Garuda Rugi PLN rugi  KAI rugi  Dan banyak lagi BUMN yg harusnya untung malah devisit tapi masih ada pihak yg tanpa sungkan bilang Jokowi presiden hebat. giliran anaknya bisnis pisang goreng omsetnya Triliunan mereka percaya ..dungu ,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1034,Terbukti kan kalo lo cuma modal fitnah??Semua cebong sama..modal bacot kenceng dan fitnah sana sini tanpa bisa ngebuktiin..lo gak jauh beda sama temen temen lo yg di kolam..,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1035,perempuan kaya lo mending mati aja deh  jelek aja  gausa sok jadi make up artist!,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1036,Haha.. sempit banget pikiranmu bang.. cuma ada kampet cebong doang.. kasian saya..',0.0,0.0,1.0,1.0,0.0,0.0,0.0
1037,gausah sok cool gitu ngetik jutek. ga cocok udik bgt',0.0,0.0,0.0,1.0,0.0,0.0,0.0
1038,rakyat kecil susah cari makan dipimpin jokowi. gayanya merakyat tapi menyiksa rakyat. harus diganti  dari pada mati. #2019GantiPresiden,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1039,Di tunggu aksi bela KAFIR hari tanu .,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1040,ngakakkk bgt yg gak kepick ya derita Ice mochi gua lo gak pantes taken lo cacad di,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1041,Keterlaluan kalo ada manusia yang doyan sama Sontoloyo model ginian',0.0,0.0,1.0,0.0,0.0,0.0,0.0
1042,Cebong senior nihh',0.0,0.0,1.0,0.0,0.0,0.0,0.0
1043,Dulu yg sumbu pendek itu mendukung penista agama Islam dgn al'maidah 51 itu. Kok skrg mencak-mencak dgn kedunguannya.,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1044,Cebong mana ngerti',0.0,0.0,1.0,0.0,0.0,0.0,0.0
1045,Res.. Res Cebong klo ga goblok ya bloon res.. Mklumin aje..',0.0,0.0,1.0,1.0,0.0,0.0,0.0
1046,bencong idiot it kl yg ga berani pk akun asli buat sebar hoax dan fitnah  nah skrng cb liat aja akun lu cong ,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1047,Koq rakyat gak bisa lengserkan jkw ?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1048,Nih terakhir aku tanya lagi: Itu utang era Jokowi semua  bencong? Pasti mingkem lagi... si gembel warnet.... banci kaleng..,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1049,BIADAB REZIM JOKOWI!!! ,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1050,Cebong jangan dinasehati bu... ga mempan ... mempannya diludahi 3x disebelah kiri sambil baca auzubillah,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1051,Sepertinya gerombolan  rindu kerusuhan  hati2 dikabul Tuhan #IklanAhokJahat,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1052,maju lu sini asu ,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1053,Ente lupa SBY 10 tahun kowi 3 tahun ? Buat prosntasi baru jelas kawan !! Sembako garam saja Import ( gila kan ),1.0,0.0,0.0,1.0,0.0,0.0,0.0
1054,Woy bos  lo mau bilang apa sih  bahwa krn ada org hina agama lo  trus si brengsek itu tidak bersalah dan boleh dibenarkan tindakannya? Begitu rupanya ajaran kalian  ga heran lo junjung HRS,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1055,Jomblo jablay kayak perek :)',0.0,0.0,1.0,1.0,0.0,0.0,0.0
1056,Mpok silvi nyinyir melulu pertanyaan nya tapi sayang sesat! Maklum sih dese emakemak! #DebatFinalDKI #DebatFinalPilkadaJKT,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1057,lanjut sambungannya.Asu nih bocah ,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1058,GANYANG PKI BESERTA ANTEK-ANTEKNYA !,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1059,bubarkan saja KPK fud.. Jadikan org tersangka asal asalan.. Kalah ni skrg,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1060,Sudah nyata rezim anti islam.... Dibilang juga hoax?,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1061,Otak Bani Cebong emang 0 (kosong).Seorang Napi PENISTA AGAMA yg diselingkuhi istri 7 tahun lamanya  jg bermulut jamban dipuja-puja bak dewa..^_^#CebongKoplo',1.0,0.0,1.0,1.0,0.0,0.0,0.0
1062,JakartaBanjir Pemimpinnya gak punya akhlak yg baik... PENISTA AGAMA. ,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1063,cr bini dulu baru nyapres masak g punya ibu negara,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1064,"Ustadz dan Ulama Bicara Politik Dibully Diminta Berhenti.; Anggota Parlemen Kritik  Dimaki2 Dibilang Group Sakit Hati.; Tokoh Nasional Kritik  Dibunuh Karakternya.; Pejabat Aktif Rajin Kritik Dipecat.; Terus ""Penjilat"" Saja yg Boleh Bicara Politik MENYANJU,1,0,0,1,0,0,0",,,,,,,
1065,Baik baik jokowi dia anti Islam,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1066,"Saya masih ingat dulu ada kelompok pelangi ; Kristen radikal  kaum sekuler dan komunis yg mencibir Habibie. Jangan2 kelompok pelangi itu yang di kumpulin oleh siUSER.',1,0,0,1,0,0,0",,,,,,,
1067,"Emang  kurang ""melek"" mata hatinya? Seriusnyinyir,0,0,0,1,0,0,0",,,,,,,
1068,Anjing2 kelaparan yg rakus duit skrg pesta pora.... curut2 maling duit rakyat makan kenyang skrg... tereak2 kopar kapir aseng asing cuma kedok buat goblokin pemujanya',1.0,0.0,0.0,1.0,0.0,0.0,0.0
1069,Betul bego dia.',0.0,0.0,1.0,0.0,0.0,0.0,0.0
1070,Hanya kaum bani cabul yg bisa di bohongi.Bahkan utk makan pun dia berbohong katakan mau pulang agar ada donatur.Rasakaah Azab Allah,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1071,Terkutuk engkau.',0.0,0.0,0.0,0.0,0.0,0.0,1.0
1072,Lu kampang bal',0.0,0.0,1.0,0.0,0.0,0.0,0.0
1073,Allah SWT yang di-sembah2 Muslim adalah syetan  halalkan rampasan ngajarkan tunduk patuh dan ngobarkan cocok2 penis,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1074,Kya bersih suci sendiri aja kamu TOLOL....trs kmu yg teriak\xc2\xb2 muslim....udh berbuat apa utk sdra muslim mu????klo mkn aja msh NGEMIS g usah kopar kapirin org....benci boleh GO,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1075,Muslim Rohingya kehilangan kaki akibat ranjau darat yg ditanam Teroris Budha!,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1076,Wasit picek ini !',0.0,0.0,0.0,1.0,0.0,0.0,0.0
1077,10 orang terkaya indo. 1 sampai 5 bukan orang indonesia . tapi orang cina . ngerih kalo indonesia kaya singapur nanti yang pribumi di usir,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1078,"Sifat kampret ada di cebong  licik culas &amp; memfitna  dasar cebong kampret !!!',0,0,1,0,0,0,0",,,,,,,
1079,"Bukti 'on  bukti! Jangan congor doang.."",0,0,0,1,0,0,0",,,,,,,
1080,iya  lu manusia berkelakuan cebong.. mau hina tapi marah dihina..',0.0,0.0,1.0,1.0,0.0,0.0,0.0
1081,Media pura2 bego dan ajak2 bego orang lain  namanya pembodohan. Parah!!!',0.0,0.0,1.0,1.0,0.0,0.0,0.0
1082,"dulu guru ngaji sering bilang ""Kalian jangan main sepak bola karena sepak bola itu olah raganya pki"" sdh dikatain antek komunis sejak kecil,1,0,0,1,0,0,0",,,,,,,
1083,Wong edan :(',0.0,0.0,0.0,1.0,0.0,0.0,0.0
